DOMAIN (L0),Code,SUB DOMAIN (L1),Code,CATEGORY (L2),Code,SUBCATEGORY (L3),Code,PRODUCT TYPE (L4),Product type Enum Codes,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image 1,Image 2,Image 3,Image 4 / Video 1,Image 5 / Video 2,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN / HSN / EAN,Gender,Concern,Ingredient,Conscious,Pack Size,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Benefit,Warranty,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Maternity Care,RET-13-16-12,Maternity Pillows,RET-13-16-12-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Feeding Bottle & Nipples,RET-13-16-13-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Teethers & Soothers,RET-13-16-13-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Breast Pumps,RET-13-16-13-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Breast Pads,RET-13-16-13-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Cleaning & Feeding Accessories,RET-13-16-13-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Bibs,RET-13-16-13-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Nursing & Feeding,RET-13-16-13,Sippers & Cups,RET-13-16-13-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Health & Safety,RET-13-16-14,Nose & Ear Care,RET-13-16-14-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Health & Safety,RET-13-16-14,Gripe Water & Tummy Roll On,RET-13-16-14-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Health & Safety,RET-13-16-14,Detergents & Cleansers,RET-13-16-14-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Health & Safety,RET-13-16-14,Mosquito Repellent,RET-13-16-14-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Dental Care Kits,RET-13-17-10-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Dental Floss,RET-13-17-10-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Denture Care,RET-13-17-10-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Interdental Cleaning,RET-13-17-10-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Mouthwashes,RET-13-17-10-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Teeth Whitening Kits,RET-13-17-10-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Toothbrushes & Accessories,RET-13-17-10-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Oral Care,RET-13-17,Oral Care,RET-13-17-10,Toothpastes,RET-13-17-10-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Sexual Wellness & Sensuality,RET-13-18,Care & Aid Products,RET-13-18-10,Lubricants & Licks,RET-13-17-10-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Sexual Wellness & Sensuality,RET-13-18,Care & Aid Products,RET-13-18-10,Massage Oils,RET-13-17-10-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Sexual Wellness & Sensuality,RET-13-18,Contraceptives,RET-13-18-11,Male Condoms,RET-13-18-11-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,OI
Retail,RET,Beauty & Personal Care,RET-13,Sexual Wellness & Sensuality,RET-13-18,Contraceptives,RET-13-18-11,Female Condoms,RET-13-18-11-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,OI
Retail,RET,Beauty & Personal Care,RET-13,Sexual Wellness & Sensuality,RET-13-18,Contraceptives,RET-13-18-11,Female Contraceptive Caps,RET-13-18-11-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Creams & Moisturisers,RET-13-19-10-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Cleansing Creams & Milks,RET-13-19-10-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Face Wash,RET-13-19-10-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Face Gel,RET-13-19-10-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Face Foam,RET-13-19-10-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Toners,RET-13-19-10-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Sunscreen & Aftercare,RET-13-19-10-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,OI,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Face Masks,RET-13-19-10-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Facial Scrubs & Polishes,RET-13-19-10-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Facial Kit,RET-13-19-10-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Face Pack,RET-13-19-10-1A,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Bleaches,RET-13-19-10-1B,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Face Care,RET-13-19-10,Facial Tissues & Wipes,RET-13-19-10-1C,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Body Care,RET-13-19-11,Talcum Powders,RET-13-19-11-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Body Care,RET-13-19-11,Maternity,RET-13-19-11-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Body Care,RET-13-19-11,Tanners,RET-13-19-11-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Lip Care,RET-13-19-12,Balms,RET-13-19-12-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,OI,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,OI
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Lip Care,RET-13-19-12,Scrubs,RET-13-19-12-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Lip Care,RET-13-19-12,Lip Protection,RET-13-19-12-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Eye Care,RET-13-19-13,Under Eye Creams,RET-13-19-13-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Eye Care,RET-13-19-13,Under Eye Serums,RET-13-19-13-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Eye Care,RET-13-19-13,Under Eye Gels,RET-13-19-13-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Eye Care,RET-13-19-13,Masks,RET-13-19-13-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Eye Care,RET-13-19-13,Wrinkle Patches,RET-13-19-13-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Hand Care,RET-13-19-14,Hand Creams & Lotions,RET-13-19-14-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Hand Care,RET-13-19-14,Cuticle Care,RET-13-19-14-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Hand Care,RET-13-19-14,Hand Masks,RET-13-19-14-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Foot Care,RET-13-19-15,Shoe Deodorant,RET-13-19-15-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Skin Care,RET-13-19,Foot Care,RET-13-19-15,Foot Creams & Lotions,RET-13-19-15-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-10,Moisturizing Socks,RET-13-1A-10-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-10,Scrubs,RET-13-1A-10-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-10,Shoe Pads,RET-13-1A-10-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Cosmetic Bags,RET-13-1A-11-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Make-Up Pouches,RET-13-1A-11-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Toiletry Kits & Bags,RET-13-1A-11-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Train Cases,RET-13-1A-11-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Bath Brushes,RET-13-1A-12-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Loofahs,RET-13-1A-12-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Shower Caps,RET-13-1A-12-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
